string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,protein_role,label
9606.ENSP00000363064,ZNF76,ZNF76_HUMAN,P36508,Zinc finger protein 76,1.0,6.3e-05,0.0,0.154236023,1.54e-09,2.74e-05,1.0,0.0,975.0,5.0,888.0,0.0,-0.790017092,0.0,peripheral,0
9606.ENSP00000363079,MBL2,MBL2_HUMAN,P11226,Mannose-binding protein C,39.0,0.002455765,0.000220778,0.241741143,1.55e-05,0.000103754,17.0,0.212368477,33574.0,1.0,2329.0,0.277449047,0.213987483,4.0,peripheral,0
9606.ENSP00000363103,SCAND1,SCND1_HUMAN,P57086,SCAN domain-containing protein 1,15.0,0.000944525,6.9e-06,0.168233468,3.17e-08,0.000102149,8.0,0.368926229,11913.0,26.0,35.0,0.0,1.117219985,0.0,peripheral,0
9606.ENSP00000363157,TNFSF15,TNF15_HUMAN,O95150,,10.0,0.000629683,6.6e-06,0.215116453,3.68e-06,3.47e-05,7.0,0.197278341,8111.0,1.0,2329.0,0.0,-0.448249937,0.0,peripheral,0
9606.ENSP00000363162,ATP6V1G1,VATG1_HUMAN,O75348,V-type proton ATPase subunit G 1,37.0,0.002329828,1.65e-06,0.226680537,0.000162881,7.26e-05,28.0,0.631748782,34336.0,12.0,518.0,0.149013879,0.104652268,1.0,peripheral,1
9606.ENSP00000363250,GPN2,GPN2_HUMAN,Q96HG4,GPN-loop GTPase 2,10.0,0.000629683,0.0,0.221691803,0.000521154,2.08e-05,10.0,0.747096,8611.0,7.0,1183.0,0.0,-0.536315376,0.0,peripheral,1
9606.ENSP00000363254,DRGX,DRGX_HUMAN,A6NNA5,Dorsal root ganglia homeobox protein,2.0,0.000125937,0.0,0.178469765,2.03e-08,1.6e-05,2.0,0.883327386,1739.0,20.0,1252.0,0.0,-0.660386345,0.0,peripheral,0
9606.ENSP00000363313,PRPF4,PRP4_HUMAN,O43172,U4/U6 small nuclear ribonucleoprotein Prp4,72.0,0.00453372,4.15e-05,0.243629524,0.001222194,9.5e-05,55.0,0.728414417,68775.0,11.0,893.0,0.054398148,1.151853545,2.0,peripheral,1
9606.ENSP00000363314,LIN28A,LN28A_HUMAN,Q9H9Z2,Protein lin-28 homolog A,33.0,0.002077955,0.000323549,0.261607381,0.000249424,8.35e-05,19.0,0.155752842,27055.0,20.0,1252.0,0.631772268,0.375016524,5.0,connector,0
9606.ENSP00000363318,IL2RG,IL2RG_HUMAN,P31785,Cytokine receptor common subunit gamma,72.0,0.00453372,0.000244093,0.266199927,0.000149768,0.000110285,40.0,0.304290319,59899.0,1.0,2329.0,0.106867284,1.221740078,3.0,peripheral,0
9606.ENSP00000363322,CDC26,CDC26_HUMAN,Q8NHZ8,Anaphase-promoting complex subunit CDC26,57.0,0.003589195,0.000172957,0.261104371,0.000696431,9.11e-05,41.0,0.575491997,51577.0,5.0,888.0,0.497999384,0.362286982,4.0,peripheral,1
9606.ENSP00000363330,CD52,CD52_HUMAN,P31358,CAMPATH-1 antigen,8.0,0.000503747,5e-07,0.216444923,5.4e-06,2.61e-05,7.0,0.472932623,6423.0,1.0,2329.0,0.0,-0.505835799,0.0,peripheral,0
9606.ENSP00000363349,SNX30,SNX30_HUMAN,Q5VWJ9,Sorting nexin-30,1.0,6.3e-05,0.0,0.193852679,5.62e-08,1.21e-05,1.0,0.0,973.0,25.0,998.0,0.0,-0.879298223,0.0,peripheral,0
9606.ENSP00000363397,UGCG,CEGT_HUMAN,Q16739,Ceramide glucosyltransferase,36.0,0.00226686,0.000152789,0.218819403,6.61e-06,9.69e-05,26.0,0.599594637,33456.0,8.0,1936.0,0.104938272,0.796568141,1.0,peripheral,0
9606.ENSP00000363411,GNG10,GBG10_HUMAN,P50151,,46.0,0.002896543,2.52e-06,0.249782078,4.86e-05,0.000112477,28.0,0.353351066,37255.0,4.0,2493.0,0.298676749,1.311994702,2.0,peripheral,0
9606.ENSP00000363435,ITPR3,ITPR3_HUMAN,Q14573,"Inositol 1,4,5-trisphosphate receptor type 3",81.0,0.005100434,0.001054349,0.288579186,0.00019843,0.00018273,32.0,0.147613655,72488.0,4.0,2493.0,0.762688615,1.100422349,7.0,connector,0
9606.ENSP00000363436,GPRIN2,GRIN2_HUMAN,O60269,,11.0,0.000692652,1.18e-05,0.214775996,8.47e-07,3.87e-05,8.0,0.425245463,8923.0,4.0,2493.0,0.314049587,-0.221904858,2.0,peripheral,0
9606.ENSP00000363478,TMEM50A,TM50A_HUMAN,O95807,Transmembrane protein 50A,3.0,0.000188905,6.46e-06,0.185428667,2.61e-08,3.16e-05,2.0,0.0,2800.0,24.0,93.0,0.0,-0.884362198,0.0,peripheral,0
9606.ENSP00000363559,EIF6,IF6_HUMAN,B7ZBG9,Eukaryotic translation initiation factor 6,168.0,0.010578679,0.000193842,0.27273294,0.043805807,0.000134704,95.0,0.462234756,149965.0,17.0,842.0,0.058319161,0.810152078,3.0,peripheral,1
9606.ENSP00000363571,MUSK,MUSK_HUMAN,O15146,,17.0,0.001070462,0.000215694,0.226064129,2.84e-06,6.98e-05,12.0,0.276491766,14592.0,19.0,419.0,0.401384083,0.611796804,4.0,peripheral,0
9606.ENSP00000363583,RASGEF1A,RGF1A_HUMAN,Q8N9B8,Ras-GEF domain-containing family member 1A,4.0,0.000251873,0.0,0.201280026,8.29e-05,2.03e-05,4.0,0.797818198,3195.0,25.0,998.0,0.375,-0.74530225,1.0,peripheral,0
9606.ENSP00000363638,LYPLA2,LYPA2_HUMAN,O95372,Acyl-protein thioesterase 2,6.0,0.00037781,3.75e-06,0.203363464,5.39e-07,2.38e-05,6.0,0.553942639,5430.0,8.0,1936.0,0.277777778,-0.731779946,1.0,peripheral,0
9606.ENSP00000363641,TXN,THIO_HUMAN,B1ALW1,Thioredoxin,83.0,0.005226371,0.002117417,0.285981949,0.000509259,0.00017977,29.0,0.116240587,69286.0,8.0,1936.0,0.695311366,1.218181406,9.0,connector,1
9606.ENSP00000363642,BMS1,BMS1_HUMAN,Q14692,Ribosome biogenesis protein BMS1 homolog,187.0,0.011775077,7.34e-05,0.269182745,0.034332882,0.000149563,87.0,0.445171963,168360.0,17.0,842.0,0.010637994,1.068567026,1.0,peripheral,1
9606.ENSP00000363643,P2RY4,P2RY4_HUMAN,P51582,P2Y purinoceptor 4,9.0,0.000566715,1.82e-07,0.199717424,4.03e-05,3.01e-05,9.0,0.516297192,7245.0,4.0,2493.0,0.197530864,-0.274797946,1.0,peripheral,0
9606.ENSP00000363645,AWAT1,AWAT1_HUMAN,Q58HT5,Acyl-CoA wax alcohol acyltransferase 1,6.0,0.00037781,1.52e-06,0.197850269,3.58e-07,2.67e-05,5.0,0.055597732,4806.0,8.0,1936.0,0.0,-0.679078288,0.0,peripheral,0
9606.ENSP00000363661,IGBP1,IGBP1_HUMAN,P78318,Immunoglobulin-binding protein 1,23.0,0.001448272,0.000146477,0.252957453,0.00015299,5.51e-05,18.0,0.153822111,19949.0,3.0,1094.0,0.703213611,-0.363659509,4.0,connector,1
9606.ENSP00000363745,HNRNPR,HNRPR_HUMAN,O43390,Heterogeneous nuclear ribonucleoprotein R,71.0,0.004470751,0.00010707,0.260081311,0.001510225,0.00010266,39.0,0.402141153,58817.0,11.0,893.0,0.182503472,0.984881214,2.0,peripheral,0
9606.ENSP00000363748,HTR1D,5HT1D_HUMAN,P28221,5-hydroxytryptamine receptor 1D,21.0,0.001322335,1.48e-05,0.237518058,2.5e-05,5.44e-05,18.0,0.339633845,16687.0,4.0,2493.0,0.172335601,0.307026025,1.0,peripheral,0
9606.ENSP00000363770,C1QC,C1QC_HUMAN,P02747,Complement C1q subcomponent subunit C,15.0,0.000944525,0.0,0.235581105,1.01e-05,4.62e-05,13.0,0.43522609,13572.0,1.0,2329.0,0.124444444,-0.333078212,1.0,peripheral,0
9606.ENSP00000363779,ELP1,ELP1_HUMAN,O95163,Elongator complex protein 1,13.0,0.000818588,0.000170252,0.235596185,8.99e-05,4.09e-05,9.0,0.260528146,11382.0,7.0,1183.0,0.710059172,-0.618409067,5.0,connector,1
9606.ENSP00000363817,RXRB,RXRB_HUMAN,P28702,Retinoic acid receptor RXR-beta,29.0,0.001826081,4.94e-05,0.257306533,0.000834778,5.94e-05,20.0,0.309502144,24796.0,7.0,1183.0,0.656361474,-0.41317484,7.0,connector,0
9606.ENSP00000363826,FZD8,FZD8_HUMAN,Q9H461,Frizzled-8,46.0,0.002896543,3.04e-05,0.249664056,2.7e-05,0.000111178,23.0,0.353951916,40250.0,20.0,1252.0,0.124763705,2.169714829,3.0,peripheral,0
9606.ENSP00000363827,HSPG2,PGBM_HUMAN,P98160,Endorepellin,78.0,0.00491153,0.001123144,0.266121392,7.54e-05,0.000184958,31.0,0.144245408,67547.0,1.0,2329.0,0.169296515,1.308118872,5.0,peripheral,0
9606.ENSP00000363868,ABCA1,ABCA1_HUMAN,O95477,Phospholipid-transporting ATPase ABCA1,41.0,0.002581701,0.000659232,0.261565393,4.85e-05,0.00011086,22.0,0.185718083,34125.0,1.0,2329.0,0.679357525,-0.160320624,5.0,connector,0
9606.ENSP00000363944,LAS1L,LAS1L_HUMAN,A9X410,Ribosomal biogenesis protein LAS1L,41.0,0.002581701,2.61e-05,0.247988571,0.001947523,5.36e-05,35.0,0.443639487,35350.0,7.0,1183.0,0.521118382,-0.248987458,2.0,peripheral,1
9606.ENSP00000363976,HLA-DMA,DMA_HUMAN,P28067,,29.0,0.001826081,9.04e-05,0.255923156,0.000503993,7.06e-05,21.0,0.514155693,26605.0,1.0,2329.0,0.249702735,-0.016355967,3.0,peripheral,0
9606.ENSP00000364000,COL5A2,CO5A2_HUMAN,P05997,Collagen alpha-2(V) chain,39.0,0.002455765,7.75e-06,0.235910516,1.19e-05,9.24e-05,21.0,0.336983496,32773.0,1.0,2329.0,0.0,0.386745071,0.0,peripheral,0
9606.ENSP00000364035,FAAH2,FAAH2_HUMAN,Q6GMR7,Fatty-acid amide hydrolase 2,12.0,0.00075562,2.38e-08,0.229562423,0.000416142,3.18e-05,10.0,0.282939165,9552.0,8.0,1936.0,0.597222222,-0.626376629,3.0,peripheral,0
9606.ENSP00000364119,EIF2S2,IF2B_HUMAN,P20042,,123.0,0.007745104,0.000246594,0.273173485,0.032937915,0.000123913,80.0,0.52802834,109275.0,17.0,842.0,0.124661247,0.270851317,4.0,peripheral,1
9606.ENSP00000364126,APEX2,APEX2_HUMAN,Q9UBZ4,DNA-(apurinic or apyrimidinic site) lyase 2,9.0,0.000566715,0.0,0.223108436,2.04e-05,2.13e-05,9.0,0.474562787,7062.0,5.0,888.0,0.0,-0.540870265,0.0,peripheral,0
9606.ENSP00000364140,COL15A1,COFA1_HUMAN,P39059,Collagen alpha-1(XV) chain,18.0,0.00113343,2.63e-06,0.21324214,3.02e-06,4.38e-05,16.0,0.418935426,14262.0,1.0,2329.0,0.104938272,-0.246699418,1.0,peripheral,0
9606.ENSP00000364164,OR10G9,O10G9_HUMAN,Q8NGN4,Olfactory receptor 10G9,2.0,0.000125937,0.0,0.183384357,1.67e-07,3.28e-05,2.0,0.745138856,1500.0,4.0,2493.0,0.0,-0.592156475,0.0,peripheral,0
9606.ENSP00000364212,CDA,CDD_HUMAN,P32320,Cytidine deaminase,47.0,0.002959511,0.000396352,0.240758634,6.64e-05,0.000102971,23.0,0.208706342,41556.0,8.0,1936.0,0.549569941,0.53305985,5.0,peripheral,0
9606.ENSP00000364249,PLA2G5,PA2G5_HUMAN,P39877,Calcium-dependent phospholipase A2,16.0,0.001007493,3.17e-08,0.221203056,6.39e-06,3.69e-05,16.0,0.395559411,12196.0,8.0,1936.0,0.0,-0.152061706,0.0,peripheral,0
9606.ENSP00000364265,FOXE1,FOXE1_HUMAN,O00358,Forkhead box protein E1,9.0,0.000566715,0.000104255,0.220538895,1.08e-06,3.75e-05,8.0,0.568593861,7455.0,4.0,2493.0,0.790123457,-0.539263387,5.0,connector,0
9606.ENSP00000364270,XPA,XPA_HUMAN,P23025,DNA repair protein complementing XP-A cells,84.0,0.005289339,0.000184741,0.273695399,0.001156025,0.000117291,40.0,0.282627737,71498.0,5.0,888.0,0.554988662,0.79829393,7.0,peripheral,0
9606.ENSP00000364277,FGD1,FGD1_HUMAN,P98174,"FYVE, RhoGEF and PH domain-containing protein 1",5.0,0.000314842,1.91e-06,0.238323905,7.42e-06,2.31e-05,5.0,0.277317784,4311.0,4.0,2493.0,0.32,-0.486370299,1.0,peripheral,0
9606.ENSP00000364289,NCBP1,NCBP1_HUMAN,B2R718,Nuclear cap-binding protein subunit 1,191.0,0.01202695,0.000899719,0.268384361,0.002291777,0.000264406,55.0,0.1687848,163328.0,11.0,893.0,0.270551794,3.712095951,4.0,provincial_hub,1
9606.ENSP00000364293,TSR2,TSR2_HUMAN,Q969E8,Pre-rRNA-processing protein TSR2 homolog,37.0,0.002329828,3.4e-05,0.234133199,0.005218151,4e-05,35.0,0.594970926,29456.0,17.0,842.0,0.052593134,-0.616747852,1.0,peripheral,1
9606.ENSP00000364412,HSD17B3,DHB3_HUMAN,P37058,Testosterone 17-beta-dehydrogenase 3,42.0,0.00264467,0.00015367,0.229227986,1.41e-05,9.13e-05,24.0,0.331239175,38183.0,8.0,1936.0,0.090702948,1.11277809,1.0,peripheral,0
9606.ENSP00000364486,FBP2,F16P2_HUMAN,O00757,"Fructose-1,6-bisphosphatase isozyme 2",28.0,0.001763113,3.35e-05,0.231793986,3.42e-05,6.92e-05,22.0,0.547201373,26362.0,8.0,1936.0,0.0,0.480358192,0.0,peripheral,0
9606.ENSP00000364501,CD300LD,CLM5_HUMAN,Q6UXZ3,CMRF35-like molecule 5,4.0,0.000251873,3.89e-07,0.197577182,1.24e-06,1.96e-05,4.0,0.255169983,2909.0,1.0,2329.0,0.375,-0.649800456,1.0,peripheral,0
9606.ENSP00000364632,BPIFB4,BPIB4_HUMAN,P59827,BPI fold-containing family B member 4,3.0,0.000188905,1.84e-05,0.171499499,9.35e-09,3.11e-05,3.0,0.270009355,2461.0,19.0,419.0,0.0,-0.765650058,0.0,peripheral,0
9606.ENSP00000364683,BAMBI,BAMBI_HUMAN,Q13145,BMP and activin membrane-bound inhibitor homolog,24.0,0.00151124,4.55e-05,0.241899261,1.66e-05,6.25e-05,20.0,0.30106535,21766.0,20.0,1252.0,0.21875,0.651123955,1.0,peripheral,0
9606.ENSP00000364685,MFAP2,MFAP2_HUMAN,P55001,Microfibrillar-associated protein 2,16.0,0.001007493,0.000102526,0.228837975,1.12e-05,5.88e-05,11.0,0.37147935,14197.0,1.0,2329.0,0.1171875,-0.30428528,1.0,peripheral,0
9606.ENSP00000364709,F10,FA10_HUMAN,P00742,Activated factor Xa heavy chain,31.0,0.001952018,0.00030251,0.245641304,0.000280445,8.34e-05,17.0,0.29877359,26270.0,1.0,2329.0,0.339229969,-0.016355967,4.0,peripheral,0
9606.ENSP00000364711,OGN,MIME_HUMAN,P20774,Mimecan,10.0,0.000629683,2.39e-06,0.20954429,1.64e-06,3.74e-05,8.0,0.415346824,8123.0,1.0,2329.0,0.18,-0.477042868,1.0,peripheral,0
9606.ENSP00000364782,NEU1,NEUR1_HUMAN,Q99519,Sialidase-1,12.0,0.00075562,0.000178048,0.227788965,1.78e-05,4.56e-05,8.0,0.312863022,10535.0,8.0,1936.0,0.291666667,-0.468271655,2.0,peripheral,0
9606.ENSP00000364813,LSM2,LSM2_HUMAN,Q6FGG1,U6 snRNA-associated Sm-like protein LSm2,93.0,0.005856054,2.74e-05,0.249155154,0.001395573,0.000123272,55.0,0.586083304,87331.0,11.0,893.0,0.042317031,1.736256703,2.0,peripheral,1
9606.ENSP00000364858,CARD16,CAR16_HUMAN,Q5EG05,Caspase recruitment domain-containing protein 16,11.0,0.000692652,1.8e-05,0.223031824,5.96e-06,4.41e-05,7.0,0.262726642,8842.0,1.0,2329.0,0.429752066,-0.505835799,2.0,peripheral,0
9606.ENSP00000364860,ROR2,ROR2_HUMAN,Q01974,,17.0,0.001070462,9.75e-06,0.224369734,4.6e-06,4.47e-05,16.0,0.338427283,14536.0,20.0,1252.0,0.30449827,0.16793595,2.0,peripheral,0
9606.ENSP00000364898,SYK,KSYK_HUMAN,P43405,Tyrosine-protein kinase SYK,144.0,0.009067439,0.001739082,0.286276639,0.000275199,0.000290771,40.0,0.136660996,127549.0,1.0,2329.0,0.144097222,3.093280611,3.0,provincial_hub,0
9606.ENSP00000364912,SPEN,MINT_HUMAN,Q96T58,Msx2-interacting protein,7.0,0.000440778,2.02e-06,0.238179496,2.94e-05,2.25e-05,7.0,0.544341618,5989.0,7.0,1183.0,0.489795918,-0.679979335,1.0,peripheral,0
9606.ENSP00000364935,CLIC1,CLIC1_HUMAN,O00299,Chloride intracellular channel protein 1,4.0,0.000251873,7.66e-06,0.219447458,6.8e-06,2.11e-05,4.0,0.119727649,2984.0,4.0,2493.0,0.625,-0.592156475,2.0,connector,0
9606.ENSP00000364976,CKS2,CKS2_HUMAN,P33552,Cyclin-dependent kinases regulatory subunit 2,38.0,0.002392796,1.55e-06,0.255028245,0.000165385,6.29e-05,33.0,0.482995837,32214.0,5.0,888.0,0.192520776,0.237713569,2.0,peripheral,0
9606.ENSP00000364978,LY6G6C,LY66C_HUMAN,O95867,Lymphocyte antigen 6 complex locus protein G6c,3.0,0.000188905,1.43e-07,0.139410761,1.1e-10,6.02e-05,2.0,0.0,2278.0,18.0,5.0,0.0,1.58113883,0.0,peripheral,0
9606.ENSP00000365075,CELA2B,CEL2B_HUMAN,P08218,Chymotrypsin-like elastase family member 2B,5.0,0.000314842,0.0,0.182889527,6.44e-08,2.46e-05,5.0,0.650885637,3819.0,8.0,1936.0,0.0,-0.731779946,0.0,peripheral,0
9606.ENSP00000365080,FAM155A,F155A_HUMAN,B1AL88,Transmembrane protein FAM155A,5.0,0.000314842,0.0,0.226045998,4.04e-06,2.65e-05,5.0,0.910696799,4522.0,4.0,2493.0,0.0,-0.433477211,0.0,peripheral,0
9606.ENSP00000365107,MASTL,GWL_HUMAN,Q5T8D5,Serine/threonine-protein kinase greatwall,13.0,0.000818588,6.9e-07,0.237896436,4.09e-05,3.04e-05,11.0,0.491139737,10962.0,5.0,888.0,0.473372781,-0.572013619,1.0,peripheral,1
9606.ENSP00000365160,NUDT11,NUD11_HUMAN,Q96G61,,2.0,0.000125937,6.03e-07,0.174494483,1.27e-08,1.82e-05,2.0,0.0,1526.0,25.0,998.0,0.5,-0.879298223,1.0,peripheral,0
9606.ENSP00000365220,TPP2,TPP2_HUMAN,P29144,Tripeptidyl-peptidase 2,3.0,0.000188905,4.56e-06,0.195350554,5.37e-07,2.38e-05,2.0,0.0,2516.0,1.0,2329.0,0.444444444,-0.678593387,1.0,peripheral,0
9606.ENSP00000365253,LRRC38,LRC38_HUMAN,Q5VT99,Leucine-rich repeat-containing protein 38,1.0,6.3e-05,0.0,0.180866718,9.21e-08,1.23e-05,1.0,0.0,734.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000365295,FAM181B,F181B_HUMAN,A6NEQ2,Protein FAM181B,1.0,6.3e-05,0.0,0.196785297,4.06e-07,1.27e-05,1.0,0.0,901.0,20.0,1252.0,0.0,-0.729413203,0.0,peripheral,0
9606.ENSP00000365411,APBB1IP,AB1IP_HUMAN,Q7Z5R6,,19.0,0.001196398,1.55e-05,0.246828082,3.1e-05,5.06e-05,16.0,0.334011204,17331.0,4.0,2493.0,0.498614958,-0.380584122,2.0,peripheral,0
9606.ENSP00000365437,GAD2,DCE2_HUMAN,Q05329,Glutamate decarboxylase 2,92.0,0.005793086,0.001560145,0.270138753,0.000424993,0.000206077,25.0,0.129608222,78025.0,8.0,1936.0,0.620746692,1.797899646,7.0,connector,0
9606.ENSP00000365458,HNRNPK,HNRPK_HUMAN,P61978,Heterogeneous nuclear ribonucleoprotein K,140.0,0.008815566,0.002413741,0.288741496,0.001376718,0.000233164,40.0,0.162757801,118057.0,11.0,893.0,0.407244898,2.181516252,8.0,peripheral,1
9606.ENSP00000365514,ZIC2,ZIC2_HUMAN,O95409,Zinc finger protein ZIC 2,8.0,0.000503747,0.000129315,0.213317089,1.24e-06,4.06e-05,6.0,0.24580077,6510.0,20.0,1252.0,0.21875,-0.315252056,1.0,peripheral,0
9606.ENSP00000365529,GPR158,GP158_HUMAN,Q5T848,Probable G-protein coupled receptor 158,4.0,0.000251873,1.07e-06,0.222415831,5.5e-06,1.88e-05,4.0,0.300451775,3448.0,4.0,2493.0,0.375,-0.539263387,1.0,peripheral,0
9606.ENSP00000365530,STXBP4,STXB4_HUMAN,Q6ZWJ1,Syntaxin-binding protein 4,4.0,0.000251873,0.0,0.212509016,1.01e-06,1.73e-05,4.0,0.858681487,3286.0,25.0,998.0,0.0,-0.678304263,0.0,peripheral,0
9606.ENSP00000365550,GKAP1,GKAP1_HUMAN,Q5VSY0,G kinase-anchoring protein 1,1.0,6.3e-05,0.0,0.204281684,3.27e-07,1.17e-05,1.0,0.0,875.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000365625,DHX16,DHX16_HUMAN,O60231,,93.0,0.005856054,2.41e-05,0.253089596,0.001503326,0.000113657,55.0,0.639955101,87037.0,11.0,893.0,0.062897445,1.708427981,2.0,peripheral,1
9606.ENSP00000365663,NPPA,ANF_HUMAN,P01160,Atrial natriuretic factor,48.0,0.00302248,0.000566156,0.256189233,3.32e-05,0.000133335,21.0,0.074773224,41366.0,4.0,2493.0,0.417534722,1.206208525,4.0,peripheral,0
9606.ENSP00000365678,OTUD1,OTUD1_HUMAN,Q5VV17,OTU domain-containing protein 1,3.0,0.000188905,0.0,0.227639459,5.46e-05,1.43e-05,3.0,0.559723156,2457.0,3.0,1094.0,0.444444444,-0.701633359,1.0,peripheral,0
9606.ENSP00000365686,SLC15A1,S15A1_HUMAN,P46059,Solute carrier family 15 member 1,5.0,0.000314842,3.63e-06,0.206757535,7.2e-07,2.47e-05,5.0,0.153935603,3720.0,4.0,2493.0,0.64,-0.592156475,2.0,connector,0
9606.ENSP00000365687,PTF1A,PTF1A_HUMAN,Q7RTS3,Pancreas transcription factor 1 subunit alpha,22.0,0.001385303,5.2e-05,0.241277649,1.35e-05,6.11e-05,14.0,0.150453515,17093.0,20.0,1252.0,0.388429752,0.375016524,4.0,peripheral,0
9606.ENSP00000365745,CTTN,SRC8_HUMAN,Q14247,Src substrate cortactin,85.0,0.005352308,0.000722096,0.281677543,0.000299498,0.000200613,29.0,0.128981185,72905.0,4.0,2493.0,0.569411765,1.946711761,6.0,peripheral,0
9606.ENSP00000365838,DPRX,DPRX_HUMAN,A6NFQ7,Divergent paired-related homeobox,4.0,0.000251873,0.000125937,0.159083382,1.26e-07,5.82e-05,3.0,0.400248293,3185.0,19.0,419.0,0.0,-0.627905371,0.0,peripheral,0
9606.ENSP00000365851,BMI1,BMI1_HUMAN,P35226,Polycomb complex protein BMI-1,125.0,0.007871041,0.000576739,0.286231135,0.001113079,0.000192446,41.0,0.231060899,108931.0,7.0,1183.0,0.641152,0.633519719,8.0,connector,0
